fruit,category,image,relative_path,processed_path,mask_path,laws_l5e5_energy,laws_l5s5_energy,laws_l5w5_energy,laws_l5r5_energy,laws_e5e5_energy,laws_e5s5_energy,laws_e5w5_energy,laws_e5r5_energy,laws_s5s5_energy,laws_s5w5_energy,laws_s5r5_energy,laws_w5w5_energy,laws_w5r5_energy,laws_r5r5_energy,laws_bank_mean_energy,laws_bank_std_energy
Banana,Ripe,Banana_Ripe_004.jpg,Banana/Ripe/Banana_Ripe_004.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Ripe\Banana_Ripe_004.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Ripe\Banana_Ripe_004_mask.png,0.38807840645313263,0.19411233812570572,0.07780154421925545,0.04073726385831833,0.2345067709684372,0.15065693110227585,0.07523895800113678,0.03879226744174957,0.1346171498298645,0.07814034074544907,0.043942369520664215,0.05503528192639351,0.03596087172627449,0.030801456421613693,0.11274442502430507,0.09795220204738764
Banana,Ripe,Banana_Ripe_005.jpg,Banana/Ripe/Banana_Ripe_005.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Ripe\Banana_Ripe_005.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Ripe\Banana_Ripe_005_mask.png,0.37785519659519196,0.15413984656333923,0.0627443827688694,0.05109068937599659,0.16206620633602142,0.08092249929904938,0.04233553819358349,0.03390180878341198,0.05987892672419548,0.03976985439658165,0.03427162580192089,0.02980107069015503,0.028788823634386063,0.03133875131607056,0.08492180146276951,0.09138341929432388
Banana,Ripe,Banana_Ripe_006.jpg,Banana/Ripe/Banana_Ripe_006.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Ripe\Banana_Ripe_006.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Ripe\Banana_Ripe_006_mask.png,0.40292975306510925,0.21478915214538574,0.10051644034683704,0.062461637891829014,0.15341496467590332,0.10222569480538368,0.057409774512052536,0.04107070993632078,0.07801643013954163,0.04882916063070297,0.03780590370297432,0.03335655480623245,0.026877918280661106,0.021779784932732582,0.09867741999083332,0.09904869623532062
Banana,Ripe,Banana_Ripe_007.jpg,Banana/Ripe/Banana_Ripe_007.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Ripe\Banana_Ripe_007.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Ripe\Banana_Ripe_007_mask.png,0.3578198701143265,0.16425920277833939,0.08227493613958359,0.06611665710806847,0.13086383044719696,0.07035424560308456,0.04351349547505379,0.0374548751860857,0.054206568747758865,0.042330482974648476,0.03998233377933502,0.03642628714442253,0.036044602282345295,0.03508513420820236,0.08548089442774653,0.08426835259492614
Banana,Ripe,Banana_Ripe_008.jpg,Banana/Ripe/Banana_Ripe_008.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Ripe\Banana_Ripe_008.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Ripe\Banana_Ripe_008_mask.png,0.36907030642032623,0.16789136081933975,0.07792006805539131,0.06488811783492565,0.15464045107364655,0.08500374108552933,0.046693477779626846,0.036871783435344696,0.062338363379240036,0.042278656736016273,0.03709599934518337,0.03196817636489868,0.030964295379817486,0.031537726521492004,0.08851160887362701,0.08852211196208729
Banana,Ripe,Banana_Ripe_009.jpg,Banana/Ripe/Banana_Ripe_009.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Ripe\Banana_Ripe_009.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Ripe\Banana_Ripe_009_mask.png,0.374849796295166,0.17919664829969406,0.06685737147927284,0.0351059939712286,0.20934540033340454,0.12352769821882248,0.06036783754825592,0.03376599960029125,0.09817063063383102,0.05564189702272415,0.035334546118974686,0.035641882568597794,0.025581792928278446,0.019423628225922585,0.09662936594603318,0.0955278368667929
Banana,Ripe,Banana_Ripe_010.jpg,Banana/Ripe/Banana_Ripe_010.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Ripe\Banana_Ripe_010.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Ripe\Banana_Ripe_010_mask.png,0.3819162845611572,0.1687304675579071,0.07488595321774483,0.06560396030545235,0.1414618045091629,0.07329865172505379,0.04140772484242916,0.033580996096134186,0.05365416035056114,0.03629304841160774,0.03140187170356512,0.02676587551832199,0.024803762324154377,0.024414896965026855,0.08415853272059134,0.0927441792843932
Banana,Ripe,Banana_Ripe_011.jpg,Banana/Ripe/Banana_Ripe_011.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Ripe\Banana_Ripe_011.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Ripe\Banana_Ripe_011_mask.png,0.40978388488292694,0.20737242698669434,0.09562725946307182,0.057765057310462,0.17714576423168182,0.11843159794807434,0.06709512695670128,0.04666849412024021,0.09253643453121185,0.059214167296886444,0.04463987238705158,0.04040571674704552,0.03234526142477989,0.028093840926885605,0.10550892180097955,0.0989856314112303
Banana,Ripe,Banana_Ripe_012.jpg,Banana/Ripe/Banana_Ripe_012.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Ripe\Banana_Ripe_012.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Ripe\Banana_Ripe_012_mask.png,0.34345290064811707,0.15331996604800224,0.07567911222577095,0.07301928661763668,0.14004911482334137,0.07757143676280975,0.04295164905488491,0.03553082048892975,0.057807810604572296,0.03954524174332619,0.03541044518351555,0.030306139960885048,0.028982290998101234,0.029141467064619064,0.08305483444460801,0.08170420024687011
Banana,Ripe,Banana_Ripe_013.jpg,Banana/Ripe/Banana_Ripe_013.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Ripe\Banana_Ripe_013.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Ripe\Banana_Ripe_013_mask.png,0.3835402727127075,0.18182050809264183,0.0749305970966816,0.042532398365437984,0.18937499821186066,0.11476139724254608,0.05884539149701595,0.03735049441456795,0.08566758781671524,0.05100511386990547,0.03584098443388939,0.03313596919178963,0.025174343027174473,0.02060338668525219,0.095327388761299,0.09548195914322836
Banana,Ripe,Banana_Ripe_014.jpg,Banana/Ripe/Banana_Ripe_014.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Ripe\Banana_Ripe_014.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Ripe\Banana_Ripe_014_mask.png,0.3841893821954727,0.19645622372627258,0.07865593954920769,0.04102578014135361,0.1908610314130783,0.1175088956952095,0.06022894009947777,0.03565956465899944,0.09231206774711609,0.054460400715470314,0.03692973405122757,0.03607683256268501,0.02714555151760578,0.022359563037753105,0.09813356479363781,0.09627664011047685
Banana,Ripe,Banana_Ripe_015.jpg,Banana/Ripe/Banana_Ripe_015.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Ripe\Banana_Ripe_015.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Ripe\Banana_Ripe_015_mask.png,0.35478322207927704,0.16436240449547768,0.08384477719664574,0.08012742921710014,0.11280424147844315,0.05936080031096935,0.03485300485044718,0.029991542920470238,0.04303986206650734,0.03041611984372139,0.02769230678677559,0.022641319781541824,0.021007902920246124,0.019656531512737274,0.07747010467574,0.08683372748569419
Banana,Ripe,Banana_Ripe_016.jpg,Banana/Ripe/Banana_Ripe_016.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Ripe\Banana_Ripe_016.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Ripe\Banana_Ripe_016_mask.png,0.36894792318344116,0.17915226519107819,0.06612521782517433,0.03305979073047638,0.16246049106121063,0.09192303195595741,0.0458363126963377,0.027108020149171352,0.0691358670592308,0.04034964181482792,0.027231973595917225,0.026786865666508675,0.02014376036822796,0.01714387722313404,0.08395750275147813,0.09306113802110394
Banana,Ripe,Banana_Ripe_017.jpg,Banana/Ripe/Banana_Ripe_017.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Ripe\Banana_Ripe_017.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Ripe\Banana_Ripe_017_mask.png,0.3866771012544632,0.18673691153526306,0.07245566695928574,0.03551490604877472,0.18157249689102173,0.1082407794892788,0.0514406468719244,0.027771610766649246,0.08078929781913757,0.04443966597318649,0.02641215641051531,0.027963655069470406,0.01870009582489729,0.014573080465197563,0.09023486224136182,0.09839927163217278
Banana,Ripe,Banana_Ripe_018.jpg,Banana/Ripe/Banana_Ripe_018.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Ripe\Banana_Ripe_018.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Ripe\Banana_Ripe_018_mask.png,0.3921447694301605,0.18359137326478958,0.08429742604494095,0.07310115173459053,0.14952963590621948,0.08401652052998543,0.04824740067124367,0.03731143847107887,0.06387891620397568,0.043160174041986465,0.03558868356049061,0.030986212193965912,0.02828646171838045,0.02898026816546917,0.09165145942409124,0.09459731412599448
Banana,Ripe,Banana_Ripe_019.jpg,Banana/Ripe/Banana_Ripe_019.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Ripe\Banana_Ripe_019.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Ripe\Banana_Ripe_019_mask.png,0.40454326570034027,0.19733073562383652,0.08700327575206757,0.07085341960191727,0.17431224882602692,0.0994315855205059,0.05592627823352814,0.04520294815301895,0.07285495102405548,0.050457682460546494,0.04474916495382786,0.037758126854896545,0.03490113839507103,0.03307973966002464,0.1006003257685474,0.0972975157668046
Banana,Ripe,Banana_Ripe_020.jpg,Banana/Ripe/Banana_Ripe_020.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Ripe\Banana_Ripe_020.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Ripe\Banana_Ripe_020_mask.png,0.34525085985660553,0.15515932440757751,0.07721317373216152,0.07512365281581879,0.1431349664926529,0.07960571721196175,0.04416592791676521,0.036667684093117714,0.060255177319049835,0.041575800627470016,0.03714604303240776,0.03238905966281891,0.031210546381771564,0.032114919275045395,0.08507234663037318,0.08170905176417025
Banana,Ripe,Banana_Ripe_021.jpg,Banana/Ripe/Banana_Ripe_021.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Ripe\Banana_Ripe_021.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Ripe\Banana_Ripe_021_mask.png,0.37448298931121826,0.21913758665323257,0.091136384755373,0.04666157439351082,0.20923975110054016,0.13062886893749237,0.08191786333918571,0.050748229026794434,0.0987429991364479,0.066904466599226,0.05217339098453522,0.04261403530836105,0.03232231177389622,0.021708527579903603,0.10845849849283695,0.09428982068140035
Banana,Ripe,Banana_Ripe_022.jpg,Banana/Ripe/Banana_Ripe_022.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Ripe\Banana_Ripe_022.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Ripe\Banana_Ripe_022_mask.png,0.3879172056913376,0.18621229380369186,0.0764157809317112,0.04001661576330662,0.1677914410829544,0.0994873121380806,0.05123515427112579,0.03174074366688728,0.07027918100357056,0.04051072150468826,0.027663865126669407,0.02555106207728386,0.018801605328917503,0.015393572859466076,0.08850118251783508,0.09754637979749706
Banana,Ripe,Banana_Ripe_023.jpg,Banana/Ripe/Banana_Ripe_023.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Ripe\Banana_Ripe_023.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Ripe\Banana_Ripe_023_mask.png,0.36317169666290283,0.15418800339102745,0.052447253838181496,0.026848970912396908,0.14457853138446808,0.07117170840501785,0.02963506057858467,0.017447514925152063,0.0447179339826107,0.023072396405041218,0.015884293243288994,0.014595712535083294,0.011570726986974478,0.010103682987391949,0.06995953473129443,0.09296806270178443
Banana,Ripe,Banana_Ripe_024.jpg,Banana/Ripe/Banana_Ripe_024.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Ripe\Banana_Ripe_024.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Ripe\Banana_Ripe_024_mask.png,0.3664529323577881,0.18044494837522507,0.07668716460466385,0.04741610214114189,0.12495052069425583,0.07531580701470375,0.04084636643528938,0.028524290770292282,0.053376685827970505,0.03215969540178776,0.023467970080673695,0.020968643948435783,0.016424404457211494,0.01422442588955164,0.0786614255713565,0.09159837279743997
Banana,Ripe,Banana_Ripe_025.jpg,Banana/Ripe/Banana_Ripe_025.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Ripe\Banana_Ripe_025.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Ripe\Banana_Ripe_025_mask.png,0.3431052416563034,0.14466993510723114,0.07405762374401093,0.07127034664154053,0.12016482651233673,0.06009569391608238,0.034166134893894196,0.029909048229455948,0.04469141364097595,0.03195311687886715,0.030158125795423985,0.025203144177794456,0.025867278687655926,0.027346491813659668,0.07590417297823089,0.082222397905265
Banana,Ripe,Banana_Ripe_026.jpg,Banana/Ripe/Banana_Ripe_026.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Ripe\Banana_Ripe_026.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Ripe\Banana_Ripe_026_mask.png,0.349597230553627,0.17219823226332664,0.07044350169599056,0.047989027574658394,0.12235671281814575,0.07043571770191193,0.03778170235455036,0.029520027339458466,0.05076681077480316,0.03461951203644276,0.030041813850402832,0.026301458477973938,0.02427441719919443,0.022742029279470444,0.07779058527999691,0.08582548116861238
Banana,Ripe,Banana_Ripe_027.jpg,Banana/Ripe/Banana_Ripe_027.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Ripe\Banana_Ripe_027.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Ripe\Banana_Ripe_027_mask.png,0.4123300164937973,0.1998443752527237,0.08986367657780647,0.07280950620770454,0.17177820205688477,0.09757852554321289,0.052717190235853195,0.038682274520397186,0.07249210774898529,0.04696035385131836,0.037166351452469826,0.03331895172595978,0.02908160723745823,0.02908787876367569,0.09883650126201766,0.10054061752500129
Banana,Ripe,Banana_Ripe_028.jpg,Banana/Ripe/Banana_Ripe_028.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Ripe\Banana_Ripe_028.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Ripe\Banana_Ripe_028_mask.png,0.3857911378145218,0.18683946132659912,0.07207746990025043,0.0353272520005703,0.18463800847530365,0.11038145422935486,0.052437374368309975,0.02803574688732624,0.08321584016084671,0.045645320788025856,0.02672299277037382,0.028593387454748154,0.018924820236861706,0.014842157252132893,0.09096231597608753,0.09829925615499004
Banana,Ripe,Banana_Ripe_029.jpg,Banana/Ripe/Banana_Ripe_029.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Ripe\Banana_Ripe_029.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Ripe\Banana_Ripe_029_mask.png,0.3683113679289818,0.19181912019848824,0.08354942500591278,0.05149472411721945,0.1273830682039261,0.07425263524055481,0.04294919781386852,0.03125749807804823,0.051666129380464554,0.032255424186587334,0.024627266451716423,0.021056972444057465,0.017021472565829754,0.0145774707198143,0.08087298373824783,0.09271207202526964
Banana,Ripe,Banana_Ripe_030.jpg,Banana/Ripe/Banana_Ripe_030.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Ripe\Banana_Ripe_030.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Ripe\Banana_Ripe_030_mask.png,0.3781002163887024,0.17808014154434204,0.08563706465065479,0.07582992874085903,0.15208595991134644,0.08249741047620773,0.044732702895998955,0.0352767463773489,0.061293866485357285,0.04140856675803661,0.03505778778344393,0.0301604513078928,0.027557291090488434,0.026432540267705917,0.08958219104845609,0.09167350753506967
Banana,Ripe,Banana_Ripe_031.jpg,Banana/Ripe/Banana_Ripe_031.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Ripe\Banana_Ripe_031.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Ripe\Banana_Ripe_031_mask.png,0.3639179468154907,0.15879185497760773,0.07011691480875015,0.05912434309720993,0.14157931506633759,0.07560739666223526,0.04344785585999489,0.03572697751224041,0.057850103825330734,0.03976970538496971,0.03455200046300888,0.02951153926551342,0.02800729777663946,0.029867293313145638,0.08341932463060532,0.08711037185832936
Banana,Ripe,Banana_Ripe_032.jpg,Banana/Ripe/Banana_Ripe_032.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Ripe\Banana_Ripe_032.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Ripe\Banana_Ripe_032_mask.png,0.36915557086467743,0.18935750424861908,0.06854718551039696,0.034430439583957195,0.24810081720352173,0.14745604246854782,0.07211335748434067,0.03256476856768131,0.14138595759868622,0.0785626769065857,0.03952683322131634,0.05693311616778374,0.03541567549109459,0.03138319402933121,0.11035236709618143,0.09647070304344785
Banana,Ripe,Banana_Ripe_033.jpg,Banana/Ripe/Banana_Ripe_033.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Ripe\Banana_Ripe_033.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Ripe\Banana_Ripe_033_mask.png,0.37827926874160767,0.1618073657155037,0.05949261598289013,0.04333135299384594,0.11612676084041595,0.05530564673244953,0.02686574961990118,0.02119990438222885,0.03533688932657242,0.0233718603849411,0.020343657582998276,0.01768653094768524,0.01616100687533617,0.015134213492274284,0.07074591597276074,0.09462376816791421
Banana,Ripe,Banana_Ripe_034.jpg,Banana/Ripe/Banana_Ripe_034.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Ripe\Banana_Ripe_034.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Ripe\Banana_Ripe_034_mask.png,0.4209975302219391,0.20717068761587143,0.08664246276021004,0.04754799231886864,0.19094307720661163,0.12335729598999023,0.06352418102324009,0.04052523337304592,0.09275636076927185,0.05615689232945442,0.039261406287550926,0.036853741854429245,0.027584485709667206,0.02221768908202648,0.10396707403872694,0.104150862290445
Banana,Ripe,Banana_Ripe_035.jpg,Banana/Ripe/Banana_Ripe_035.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Ripe\Banana_Ripe_035.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Ripe\Banana_Ripe_035_mask.png,0.3949628323316574,0.18517716974020004,0.07253633439540863,0.03607773035764694,0.17797596752643585,0.1080307587981224,0.051986441016197205,0.028968067839741707,0.08283881098031998,0.04825267940759659,0.030616565607488155,0.03232509642839432,0.023455469869077206,0.0194090623408556,0.092329499045653,0.09873869240643857
Banana,Ripe,Banana_Ripe_036.jpg,Banana/Ripe/Banana_Ripe_036.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Ripe\Banana_Ripe_036.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Ripe\Banana_Ripe_036_mask.png,0.38436463475227356,0.1987687200307846,0.08156556263566017,0.04150941222906113,0.23090991377830505,0.15282277017831802,0.08599202334880829,0.05220063030719757,0.12184189260005951,0.07683149352669716,0.058404648676514626,0.04947684332728386,0.039516907185316086,0.02742048352956772,0.11440185257898909,0.0956582275293355
Banana,Ripe,Banana_Ripe_037.jpg,Banana/Ripe/Banana_Ripe_037.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Ripe\Banana_Ripe_037.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Ripe\Banana_Ripe_037_mask.png,0.38835297524929047,0.1747874841094017,0.077682139351964,0.06765629909932613,0.14395929872989655,0.07894591614603996,0.04489885829389095,0.03626275435090065,0.05827513337135315,0.04003961570560932,0.034833094105124474,0.029422946274280548,0.027721654623746872,0.027510695159435272,0.08788206175501857,0.09363537547281334
Banana,Ripe,Banana_Ripe_038.jpg,Banana/Ripe/Banana_Ripe_038.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Ripe\Banana_Ripe_038.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Ripe\Banana_Ripe_038_mask.png,0.3933868035674095,0.2093125730752945,0.09626659192144871,0.05988707672804594,0.15737572312355042,0.10398579761385918,0.05839916504919529,0.04157708026468754,0.07890422642230988,0.04919709824025631,0.037316166795790195,0.03320758789777756,0.026520177721977234,0.021364014595746994,0.09762143450123924,0.09673967995651181
Banana,Ripe,Banana_Ripe_039.jpg,Banana/Ripe/Banana_Ripe_039.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Ripe\Banana_Ripe_039.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Ripe\Banana_Ripe_039_mask.png,0.3792410045862198,0.1648055836558342,0.05919240228831768,0.03008139319717884,0.13677947223186493,0.0675233043730259,0.03044386673718691,0.01989450305700302,0.04168809577822685,0.024550460278987885,0.019140121527016163,0.0171750970184803,0.014822472352534533,0.013484153896570206,0.07277299506988909,0.09608205086289297
Banana,Ripe,Banana_Ripe_040.jpg,Banana/Ripe/Banana_Ripe_040.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Ripe\Banana_Ripe_040.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Ripe\Banana_Ripe_040_mask.png,0.384972408413887,0.18986263126134872,0.0739761982113123,0.038530005142092705,0.17884139716625214,0.10648935288190842,0.051206743344664574,0.029519555158913136,0.07842404395341873,0.043579649180173874,0.02758269477635622,0.02738003619015217,0.01952542271465063,0.015874845907092094,0.09041178459301591,0.09775316771998133
Banana,Ripe,Banana_Ripe_041.jpg,Banana/Ripe/Banana_Ripe_041.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Ripe\Banana_Ripe_041.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Ripe\Banana_Ripe_041_mask.png,0.3722829073667526,0.17618504166603088,0.08300182409584522,0.07295377925038338,0.13037115335464478,0.07008783333003521,0.03951908461749554,0.031111517921090126,0.05099199339747429,0.034533070400357246,0.029395517893135548,0.025111980736255646,0.022205471992492676,0.020729873329401016,0.08274864638224244,0.09127408162495887
Banana,Ripe,Banana_Ripe_042.jpg,Banana/Ripe/Banana_Ripe_042.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Ripe\Banana_Ripe_042.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Ripe\Banana_Ripe_042_mask.png,0.34435418248176575,0.14337193220853806,0.07043173909187317,0.06764378398656845,0.12413416802883148,0.061591848731040955,0.03456505201756954,0.029941612854599953,0.04503187537193298,0.03229462169110775,0.030811170116066933,0.025781774893403053,0.026913071982562542,0.028438672423362732,0.07609325041994452,0.0824279205624269
Banana,Ripe,Banana_Ripe_043.jpg,Banana/Ripe/Banana_Ripe_043.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Ripe\Banana_Ripe_043.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Ripe\Banana_Ripe_043_mask.png,0.37295712530612946,0.17597293853759766,0.07054196670651436,0.03879641927778721,0.1506590098142624,0.08571451902389526,0.043197471648454666,0.02914100792258978,0.06124918535351753,0.03613763675093651,0.02684852760285139,0.023983284831047058,0.01950804702937603,0.017087003216147423,0.08227101021579333,0.09318639320201746
